wav_filename,wav_filesize,transcript
common_voice_zh-TW_17622666.wav,46892,再租車逛一天
common_voice_zh-TW_17622663.wav,97580,她微胖身軀漸漸行動不便
common_voice_zh-TW_17622691.wav,55340,除了要幫忙農事
common_voice_zh-TW_17622692.wav,78380,畢竟那是大家的共識
common_voice_zh-TW_17622690.wav,72236,讓世界多了幾許笑容
common_voice_zh-TW_17622709.wav,61484,下週你那時有空
common_voice_zh-TW_17622743.wav,81452,只有無聲的淚
common_voice_zh-TW_17622711.wav,73772,過了許久她能忍則忍
common_voice_zh-TW_17622688.wav,86828,有很多人突然不確定時間
common_voice_zh-TW_17622710.wav,73004,沒看過這麼弱的天才
common_voice_zh-TW_17622785.wav,73772,事情終究還沒解決
common_voice_zh-TW_17622767.wav,86060,全部人都吃飽後還剩不少
common_voice_zh-TW_17622708.wav,66860,我看了好心疼
common_voice_zh-TW_17622624.wav,82988,看她會不會像女兒小時候一樣
common_voice_zh-TW_17622747.wav,82988,聽到我希望寫她的故事
common_voice_zh-TW_17622786.wav,63788,上上次跟我同房間的
common_voice_zh-TW_17622784.wav,112940,昏黃的橘色光芒映照著街景
common_voice_zh-TW_17622800.wav,85292,她在一歲多時感染白喉桿菌
common_voice_zh-TW_17622787.wav,78380,想要哄小兒子睡
common_voice_zh-TW_17622801.wav,69932,不會有很突兀的轉折
common_voice_zh-TW_17622838.wav,69164,在女嬰幾個月大時
common_voice_zh-TW_17622818.wav,89900,在當時直接做個投票
common_voice_zh-TW_17622820.wav,59180,巴士終於來了
common_voice_zh-TW_17622802.wav,63788,生活雖不是極富有
common_voice_zh-TW_17622832.wav,98348,確保此專案可以順利進行
common_voice_zh-TW_17622828.wav,79916,有資料才有資料科學
common_voice_zh-TW_17622829.wav,61484,觀功念恩是好漢
common_voice_zh-TW_17622840.wav,68396,有人媳婦這樣當的嗎
common_voice_zh-TW_17622830.wav,92972,他們的心像凍結成冰
common_voice_zh-TW_17622821.wav,73004,身上便受到重重一擊
common_voice_zh-TW_17622839.wav,55340,聽到了有點罪惡感
common_voice_zh-TW_17622831.wav,63788,你有打算繳會費嗎？
common_voice_zh-TW_17622871.wav,56876,身為後輩的我們
common_voice_zh-TW_17622822.wav,57644,喜歡纏著阿公
common_voice_zh-TW_17622849.wav,70700,不會生活，你就沒有人生
common_voice_zh-TW_17622850.wav,73772,你本來就是他的獵物
common_voice_zh-TW_17622848.wav,89132,每個人背後都有數不清的精彩
common_voice_zh-TW_17622870.wav,61484,都會有休息跟坐下來的點
common_voice_zh-TW_17622869.wav,106028,婚後一年生了個女嬰
common_voice_zh-TW_17622890.wav,62252,到晚上六點最後一班
common_voice_zh-TW_17622921.wav,83756,她心裡隱隱覺得不妙
common_voice_zh-TW_17622885.wav,83756,保存著他們的記憶
common_voice_zh-TW_17622888.wav,92204,我好興奮啊！
common_voice_zh-TW_17622901.wav,104492,應該要拿更大的皮箱出門
common_voice_zh-TW_17622886.wav,99884,再忙，也要陪你一起加班！
common_voice_zh-TW_17622903.wav,70700,在去世的一年後
common_voice_zh-TW_17622905.wav,93740,火車來回不曉得多少錢
common_voice_zh-TW_17622913.wav,135212,也太便宜，明天就去看看好了
common_voice_zh-TW_17622907.wav,46892,乖孫啊
common_voice_zh-TW_17622891.wav,78380,高興地迎接新生命的到來
common_voice_zh-TW_17622922.wav,62252,你昨天吃什麼？
common_voice_zh-TW_17622914.wav,105260,有著嚴重的重男輕女傾向
common_voice_zh-TW_17622919.wav,86060,很會醫喉嚨方面的病
common_voice_zh-TW_17622916.wav,68396,再度生下小女嬰
common_voice_zh-TW_17622948.wav,65324,本來我是想跟社長說
common_voice_zh-TW_17622892.wav,67628,我想要五點再來光華商場
common_voice_zh-TW_17622924.wav,73004,社遊取消了？
common_voice_zh-TW_17622941.wav,73004,阿嬤妳在做什麼
common_voice_zh-TW_17622927.wav,61484,你不能走回頭路
common_voice_zh-TW_17622940.wav,90668,兩個同學在旁邊打醬油
common_voice_zh-TW_17622949.wav,46892,我就回去了啊
common_voice_zh-TW_17622952.wav,49196,我又逛了一輪
common_voice_zh-TW_17622972.wav,79916,別怕，就只是個超人
common_voice_zh-TW_17622968.wav,109100,正要去房間睡覺時
common_voice_zh-TW_17622966.wav,62252,已經急的冒出汗
common_voice_zh-TW_17623001.wav,95276,總覺得還不如先前看到的好
common_voice_zh-TW_17622950.wav,37676,未經允許
common_voice_zh-TW_17623004.wav,57644,會激起他的佔有慾
common_voice_zh-TW_17623035.wav,74540,我媽帶我去看醫生
common_voice_zh-TW_17623032.wav,59180,轉移自己的注意力
common_voice_zh-TW_17623003.wav,73772,一番折騰後她回到家裡
common_voice_zh-TW_17623005.wav,79916,社長沒訂到甜點卻沒告知
common_voice_zh-TW_17623048.wav,81452,不會因此滑倒
common_voice_zh-TW_17623058.wav,92204,連忙將在附近工作的母親找來
common_voice_zh-TW_17623053.wav,84524,卻也衣食無慮
common_voice_zh-TW_17623090.wav,86828,聽說隔壁賺了不少
common_voice_zh-TW_17623061.wav,69932,你要牛吃肉
common_voice_zh-TW_17623064.wav,67628,羅馬浴場超棒
common_voice_zh-TW_17623068.wav,67628,他就想佔有呀
common_voice_zh-TW_17623070.wav,92204,等到三十四分都還沒到
common_voice_zh-TW_17623082.wav,99884,她不停對女兒重複這句話
common_voice_zh-TW_17623059.wav,63020,雖然買之前就知道
common_voice_zh-TW_17623083.wav,85292,他突然發現一旁的我
common_voice_zh-TW_17623084.wav,69932,我就先走了
common_voice_zh-TW_17623081.wav,83756,肯定骨折或需要開刀
common_voice_zh-TW_17623085.wav,83756,這兩天都沒碰到行李
common_voice_zh-TW_17623089.wav,70700,你有沒有帶貼紙
common_voice_zh-TW_17623078.wav,76076,搭著計程車到那邊
common_voice_zh-TW_17623088.wav,75308,接連搭車趕到了醫院
common_voice_zh-TW_17623098.wav,165932,剩這麼多，準備太多啦
common_voice_zh-TW_17623087.wav,86060,眾人呆站在外
common_voice_zh-TW_17623099.wav,106796,媽媽因為太冷就自己關機了
common_voice_zh-TW_17623109.wav,71468,效果算是很不錯
common_voice_zh-TW_17623106.wav,104492,如果有興趣要早定
common_voice_zh-TW_17623110.wav,48428,前人的足跡
common_voice_zh-TW_17623047.wav,99116,鹹度適中又帶點微甘
common_voice_zh-TW_17623119.wav,75308,從廚房門口走出來
common_voice_zh-TW_17623134.wav,107564,看到過幾株特別大特別燦爛的麥穗
common_voice_zh-TW_17623118.wav,86060,連續三天背著她
common_voice_zh-TW_17623096.wav,109100,就差當天沒直接訂
common_voice_zh-TW_17623067.wav,84524,所以是人太少所以被訓話？
common_voice_zh-TW_17623117.wav,82220,她在娘家吃飯
common_voice_zh-TW_17623116.wav,133676,每個人都是雙人床
common_voice_zh-TW_17623069.wav,66860,有人找你聊過了嗎？
common_voice_zh-TW_17623135.wav,115244,為什麼這麼急著抵達終點？
common_voice_zh-TW_17623136.wav,91436,不太確定你講的是哪個
common_voice_zh-TW_17623137.wav,61484,她心裡十分難過
common_voice_zh-TW_17623140.wav,74540,妳為什麼要回家吃飯
common_voice_zh-TW_17623150.wav,68396,你幾點會去報到？
common_voice_zh-TW_17623139.wav,61484,一陣天旋地轉
common_voice_zh-TW_17623156.wav,125228,妳不知道家裡飯還沒煮嗎
common_voice_zh-TW_17623147.wav,80684,它的腳爪整天都在滑倒
common_voice_zh-TW_17623263.wav,97580,聽起來簡直像在安慰自己
common_voice_zh-TW_17623159.wav,69164,晚上還能吃啊
common_voice_zh-TW_17623254.wav,67628,二話不說拉住她的手往回走
common_voice_zh-TW_17623160.wav,74540,正副社長限定
common_voice_zh-TW_17623197.wav,92972,可是要長達十小時就不行了
common_voice_zh-TW_17623265.wav,50732,這幾天因為氣溫低
common_voice_zh-TW_17623157.wav,86060,隔天早起一邊讀書
common_voice_zh-TW_17623261.wav,69932,但她很天真
common_voice_zh-TW_17623264.wav,125228,她生下了一名男嬰
common_voice_zh-TW_17623199.wav,76844,容易隨著時光被抹去
common_voice_zh-TW_17623255.wav,65324,還要先儲值進去
common_voice_zh-TW_17623279.wav,66860,她感到全身無力
common_voice_zh-TW_17623286.wav,53036,沒發生過這種事情
common_voice_zh-TW_17623253.wav,43052,我自己處理好了
common_voice_zh-TW_17623276.wav,96044,打定主意要寵愛著這個孩子
common_voice_zh-TW_17623278.wav,49196,她笑了一下
common_voice_zh-TW_17623280.wav,58412,聽到旁邊的人在說
common_voice_zh-TW_17623287.wav,83756,去摘一株最大最金黃的麥穗
common_voice_zh-TW_17623290.wav,79148,三天之後他又來到那裡
common_voice_zh-TW_17623288.wav,129836,趕快來吃
common_voice_zh-TW_17623296.wav,72236,也要陪你一起加班
common_voice_zh-TW_17623277.wav,78380,給她貼了暖暖包
common_voice_zh-TW_17623297.wav,97580,很怕像橡皮筋一樣
common_voice_zh-TW_17623315.wav,129836,張老先生是張家的大家長
common_voice_zh-TW_17623311.wav,86060,請你穿越這片稻田
common_voice_zh-TW_17623351.wav,55340,她還在呼吸
common_voice_zh-TW_17623354.wav,81452,曾經如此驚天動地
common_voice_zh-TW_17623361.wav,99884,難道妳要他一個人煮全家人的飯
common_voice_zh-TW_17623355.wav,55340,以天地為家
common_voice_zh-TW_17623300.wav,73772,就是一個人的生活
common_voice_zh-TW_17623352.wav,86828,漸漸恢復體力
common_voice_zh-TW_17623353.wav,126764,她幾乎癱軟在地
common_voice_zh-TW_17623364.wav,82988,而不是去做天下所有事
common_voice_zh-TW_17623375.wav,90668,無助的他們馬上趕過去
common_voice_zh-TW_17623372.wav,106796,你站在那再久也不會是你的
common_voice_zh-TW_17623371.wav,58412,有吃飽嗎？
common_voice_zh-TW_17623390.wav,66092,要安撫她的心情
common_voice_zh-TW_17623410.wav,140588,可以透過文字來記錄生活點滴
common_voice_zh-TW_17623414.wav,122924,年長的一輩很難這麼做
common_voice_zh-TW_17623413.wav,110636,驗貨完再付錢
common_voice_zh-TW_17623406.wav,108332,人生就是一個人的生活
common_voice_zh-TW_17623993.wav,69164,家中的地板露氣重
common_voice_zh-TW_17624006.wav,101420,外婆坐在廚房的門邊
common_voice_zh-TW_17623991.wav,70700,現在這個時間
common_voice_zh-TW_17623409.wav,90668,下雨地上有水
common_voice_zh-TW_17624007.wav,68396,看著外婆慈祥的笑容
common_voice_zh-TW_17624009.wav,79148,空氣像凍結一樣
common_voice_zh-TW_17623990.wav,58412,往廚房走去
common_voice_zh-TW_17623997.wav,116780,我總想著前面也許會有更好的
common_voice_zh-TW_17624770.wav,94508,車程感覺比平常更漫長
common_voice_zh-TW_17624769.wav,42284,是否有把握？
common_voice_zh-TW_17624776.wav,97580,柚子汁還蠻好喝的
common_voice_zh-TW_17624768.wav,70700,看著他落寞的身影
common_voice_zh-TW_17624777.wav,65324,常常佔他們便宜
common_voice_zh-TW_17624780.wav,63020,馬上坐車去市區
common_voice_zh-TW_17624771.wav,81452,特斯拉新能源中心
common_voice_zh-TW_17624781.wav,79148,救救他這一次吧
common_voice_zh-TW_17624790.wav,86060,靈魂能否承受寂寞
common_voice_zh-TW_17624785.wav,63788,被保險人被唸了一下
common_voice_zh-TW_17624774.wav,46124,還有很多時間
common_voice_zh-TW_17624788.wav,61484,是否可以給我機會
common_voice_zh-TW_17624796.wav,62252,我們到了圓山公園站
common_voice_zh-TW_17624784.wav,82988,可行性已經有進行評估
common_voice_zh-TW_17624800.wav,73004,若是有人堅持要做活動
common_voice_zh-TW_17624795.wav,70700,在台灣從來沒看過
common_voice_zh-TW_17624799.wav,45356,才有車子來
common_voice_zh-TW_17624797.wav,68396,他的策略是先上線
common_voice_zh-TW_17624789.wav,64556,自車內拿出一本書
common_voice_zh-TW_17624818.wav,96044,安全無虞的教學和學習環境
common_voice_zh-TW_17624801.wav,66860,讓他們過著苦日子
common_voice_zh-TW_17624803.wav,73772,超好吃便宜
common_voice_zh-TW_17624811.wav,80684,她必須清晨四點起來
common_voice_zh-TW_17624812.wav,80684,透過網站公布優良廠商名單
common_voice_zh-TW_17624806.wav,59948,聽說你開始做生意了
common_voice_zh-TW_17624810.wav,66860,幫忙用英文叫大家進去
common_voice_zh-TW_17624802.wav,73004,自造者育成推廣空間
common_voice_zh-TW_17624815.wav,91436,那就沒有幾件事會去做了
common_voice_zh-TW_17624814.wav,72236,事業單位
common_voice_zh-TW_17624813.wav,63020,我做牛做馬都會
common_voice_zh-TW_17624816.wav,79916,結果他們說不可以
common_voice_zh-TW_17624817.wav,78380,希望他能夠改變心意
common_voice_zh-TW_17624825.wav,48428,之後就沒有了
common_voice_zh-TW_17624819.wav,69932,髮絲在指間垂下
common_voice_zh-TW_17624826.wav,101420,身上的傷傳來陣陣劇痛
common_voice_zh-TW_17624827.wav,60716,在組織體制中
common_voice_zh-TW_17625024.wav,57644,照顧得無微不至
common_voice_zh-TW_17625023.wav,99884,若參觀人潮未提升就要減少人力
common_voice_zh-TW_17625030.wav,73772,弄錯蠻多東西的
common_voice_zh-TW_17625073.wav,72236,脖子上戴著的項鍊
common_voice_zh-TW_17625029.wav,58412,先到外面拍照玩雪
common_voice_zh-TW_17625032.wav,55340,嚇了一大跳
common_voice_zh-TW_17625028.wav,79148,害怕打破這假扮的幸福
common_voice_zh-TW_17625026.wav,55340,在田裡也需幫忙
common_voice_zh-TW_17625102.wav,58412,他找不到你們
common_voice_zh-TW_17625098.wav,82220,臺北市就業服務處
common_voice_zh-TW_17625111.wav,63020,尤其是他的自言自語
common_voice_zh-TW_17625109.wav,79916,設計一個專屬的行動介面
common_voice_zh-TW_17625101.wav,60716,喝咖啡當早餐
common_voice_zh-TW_17625108.wav,92204,全聯實業股份有限公司
common_voice_zh-TW_17625074.wav,80684,不久生下了女兒
common_voice_zh-TW_17625123.wav,70700,他們一定會有辦法的
common_voice_zh-TW_17625031.wav,72236,清明節連假要到了
common_voice_zh-TW_17625133.wav,64556,觸摸你的秀髮
common_voice_zh-TW_17625076.wav,92972,只花了兩天就搞定了升級
common_voice_zh-TW_17625136.wav,60716,今日我們受人點滴
common_voice_zh-TW_17625126.wav,49964,積體電路
common_voice_zh-TW_17625110.wav,59948,橡皮筋一樣綁住
common_voice_zh-TW_17625163.wav,117548,早已知道必有相似之處
common_voice_zh-TW_17625124.wav,89900,我只是想要讓你們過好日子
common_voice_zh-TW_17625125.wav,79916,我的老天鵝啊
common_voice_zh-TW_17625180.wav,99116,馬上去旁邊買托我買的藥
common_voice_zh-TW_17625190.wav,62252,午餐時天氣超好
common_voice_zh-TW_17625181.wav,58412,諮詢專家
common_voice_zh-TW_17625167.wav,79916,沒有任何時間可以浪費
common_voice_zh-TW_17625134.wav,79916,客人聽到後還是堅持要交貨
common_voice_zh-TW_17625166.wav,92204,找附近的販賣機投熱飲
common_voice_zh-TW_17625188.wav,76844,傳統製造業的救星
common_voice_zh-TW_17625165.wav,46892,這五十塊給你
common_voice_zh-TW_17625191.wav,114476,中國人說還要十幾分鐘
common_voice_zh-TW_17625189.wav,98348,這是不是個笑話
common_voice_zh-TW_17625199.wav,68396,小孩有時需要用錢
common_voice_zh-TW_17625198.wav,72236,真的超暖和
common_voice_zh-TW_17625211.wav,57644,極度瞧不起他
common_voice_zh-TW_17625201.wav,103724,幾天下來才發現阿嬤老了
common_voice_zh-TW_17625200.wav,50732,原來有兩個大樓
common_voice_zh-TW_17625204.wav,49196,將包裝打開
common_voice_zh-TW_17625212.wav,82988,規劃相關宣傳活動
common_voice_zh-TW_17625210.wav,117548,農曆春節在兩岸都是最重要的節慶
common_voice_zh-TW_17625207.wav,55340,孩子開始念書後
common_voice_zh-TW_17625205.wav,63020,哭泣的流轉的眼神
common_voice_zh-TW_17625213.wav,49964,非常急迫的樣子
common_voice_zh-TW_17625219.wav,86060,布丁牛奶歐蕾飲料
common_voice_zh-TW_17625216.wav,43820,為提升動能
common_voice_zh-TW_17625218.wav,49196,在她六十歲時
common_voice_zh-TW_17625222.wav,76844,在墓碑刻下這一首詩
common_voice_zh-TW_17625217.wav,58412,商人屯好貨
common_voice_zh-TW_17625221.wav,83756,都對這幅畫留下了深刻的印象
common_voice_zh-TW_17625240.wav,43052,他終於同意了
common_voice_zh-TW_17625242.wav,69932,公司被勞工局查到
common_voice_zh-TW_17625220.wav,58412,提昇國家競爭力
common_voice_zh-TW_17625238.wav,61484,臺北市政府舉辦
common_voice_zh-TW_17625264.wav,64556,旁邊一個階梯
common_voice_zh-TW_17625274.wav,63020,我拿十塊就好
common_voice_zh-TW_17625268.wav,79148,共享經濟成長的果實
common_voice_zh-TW_17625263.wav,53036,老闆多給的獎金
common_voice_zh-TW_17625269.wav,75308,新富町文化市場
common_voice_zh-TW_17625267.wav,51500,用來蒐集意見
common_voice_zh-TW_17625271.wav,46124,他們去年結婚
common_voice_zh-TW_17625270.wav,82220,小兒子留在鄉下居住
common_voice_zh-TW_17625278.wav,63020,我們看了看時間
common_voice_zh-TW_17625279.wav,76076,不被自己的命運迷惑
common_voice_zh-TW_17625275.wav,97580,公司生產的產品
common_voice_zh-TW_17625277.wav,59948,樓上可以給你們住
common_voice_zh-TW_17625276.wav,78380,請問一下有不錯的ㄟｐｐ嗎
common_voice_zh-TW_17625280.wav,82988,在車上全身是汗
common_voice_zh-TW_17625283.wav,85292,他沒有權力這麼做
common_voice_zh-TW_17625287.wav,51500,似乎有落差
common_voice_zh-TW_17625281.wav,64556,他是我父親
common_voice_zh-TW_17625286.wav,82988,挑戰不會無由停止
common_voice_zh-TW_17625284.wav,90668,等你等了幾十年
common_voice_zh-TW_17625285.wav,70700,增進校園安全
common_voice_zh-TW_17625292.wav,69932,把兩個女兒一起帶走
common_voice_zh-TW_17625294.wav,123692,職涯的轉變上所帶來的啟發
common_voice_zh-TW_17625289.wav,78380,臺北市長柯文哲
common_voice_zh-TW_17625296.wav,81452,先到公車站就趕快上車
common_voice_zh-TW_17625288.wav,95276,外婆住在台北的大舅舅家
common_voice_zh-TW_17625297.wav,164396,光人事薪水佔四億多元補助五十趴
common_voice_zh-TW_17625321.wav,75308,帶領城市發展的市長
common_voice_zh-TW_17625298.wav,80684,在機場找了一段時間
common_voice_zh-TW_17625320.wav,83756,需要中央政府來幫忙
common_voice_zh-TW_17625319.wav,146732,手中的專案工作都排到明年年底了
common_voice_zh-TW_17625322.wav,58412,她呆愣了一下
common_voice_zh-TW_17625348.wav,59948,只剩下幾分鐘
common_voice_zh-TW_17625346.wav,86060,幫陳醫師挑了一朵胸花
common_voice_zh-TW_17625360.wav,82220,你怎麼會有錢買這個？
common_voice_zh-TW_17625344.wav,47660,到了車站
common_voice_zh-TW_17625358.wav,72236,最有效地找到方向
common_voice_zh-TW_17625578.wav,55340,路過父母的家
common_voice_zh-TW_17625355.wav,82220,對她招著手
common_voice_zh-TW_17625359.wav,79148,自從創辦公司之後
common_voice_zh-TW_17625323.wav,87596,她跟我說車上很熱
common_voice_zh-TW_17625575.wav,67628,淨化社會治安
common_voice_zh-TW_17625711.wav,72236,家中防滑
common_voice_zh-TW_17625709.wav,52268,不能這樣處理
common_voice_zh-TW_17625345.wav,61484,還有兩個小時
common_voice_zh-TW_17625706.wav,82988,高糖高鹽不運動
common_voice_zh-TW_17625718.wav,95276,各位旅客請繫好你的安全帶
common_voice_zh-TW_17625710.wav,72236,臉上需要開刀
common_voice_zh-TW_17625707.wav,92204,車程比平常更漫長
common_voice_zh-TW_17625713.wav,92204,每一次洽公都有全新的感受
common_voice_zh-TW_17625712.wav,122924,且未來若進行工程需先討論
common_voice_zh-TW_17625714.wav,87596,笑著試戴自己的項鍊
common_voice_zh-TW_17625715.wav,79916,跟他們坐同路線
common_voice_zh-TW_17625721.wav,82988,環境也十分的惡劣
common_voice_zh-TW_17625720.wav,100652,跑去吃一間古色古香的店
common_voice_zh-TW_17625717.wav,82220,這班原來是遊覽巴士
common_voice_zh-TW_17625716.wav,103724,夠了喔，每個人都有極限
common_voice_zh-TW_17625723.wav,86828,必須六十五歲以下
common_voice_zh-TW_17625731.wav,125228,台北市蘊藏著無限的潛力與生機
common_voice_zh-TW_17625736.wav,89900,分析探索自我的方法
common_voice_zh-TW_17625739.wav,63020,議決方式
common_voice_zh-TW_17625733.wav,69932,一時之間說不出話
common_voice_zh-TW_17625734.wav,75308,才不再會忘記
common_voice_zh-TW_17625740.wav,107564,在病床上劇烈扭曲著
common_voice_zh-TW_17625742.wav,53036,還有起司蛋糕
common_voice_zh-TW_17625743.wav,63788,她說大舅舅很孝順
common_voice_zh-TW_17625760.wav,94508,沒有學者敢說是對的
common_voice_zh-TW_17625738.wav,61484,我不是這個意思
common_voice_zh-TW_17625753.wav,86828,這幾週真的是忙爆了
common_voice_zh-TW_17625757.wav,52268,沒有適合的房間
common_voice_zh-TW_17625737.wav,74540,弄得全身傷痕累累
common_voice_zh-TW_17625751.wav,87596,跑去逛商店街
common_voice_zh-TW_17625750.wav,87596,農家需要靠天吃飯
common_voice_zh-TW_17625759.wav,59180,弄出基本功能了
common_voice_zh-TW_17625761.wav,69932,過年回鄉下外公家
common_voice_zh-TW_17625763.wav,92204,忙得要死她動怒了
common_voice_zh-TW_17625762.wav,78380,終於忍不住了
common_voice_zh-TW_17626218.wav,76076,大學學生也只有一票
common_voice_zh-TW_17625752.wav,51500,前來勸架
common_voice_zh-TW_17626217.wav,46892,也來等車
common_voice_zh-TW_17626220.wav,90668,一直到了前兩天我才知道
common_voice_zh-TW_17626224.wav,64556,我要弄一個載具條碼
common_voice_zh-TW_17626222.wav,66860,叫做天佑花蓮
common_voice_zh-TW_17626212.wav,61484,第三波工業革命
common_voice_zh-TW_17626219.wav,59180,這個工作已經開始
common_voice_zh-TW_17626245.wav,48428,不論發生什麼事
common_voice_zh-TW_17626221.wav,54572,一定會出手相救
common_voice_zh-TW_17626250.wav,46892,還沒吃飯
common_voice_zh-TW_17626264.wav,111404,過程中有人不斷教唆群眾
common_voice_zh-TW_17626262.wav,97580,今天的七星山讚
common_voice_zh-TW_17626244.wav,67628,靈感來自於那封信
common_voice_zh-TW_17626265.wav,63020,旭川站到了
common_voice_zh-TW_17626252.wav,59948,你等一下再回來就好了
common_voice_zh-TW_17626249.wav,89132,每天陪她到醫院做復健
common_voice_zh-TW_17626277.wav,63020,走上研究道路
common_voice_zh-TW_17626253.wav,53804,叫來等於浪費
common_voice_zh-TW_17626283.wav,89132,要維持生活開銷不容易
common_voice_zh-TW_17626281.wav,79916,預計要花兩年的時間
common_voice_zh-TW_17626269.wav,36908,好好吃
common_voice_zh-TW_17626284.wav,96044,大安森林公園出現老鷹蹤跡
common_voice_zh-TW_17626248.wav,55340,但是書店沒貨
common_voice_zh-TW_17626282.wav,69164,簡易行政工作
common_voice_zh-TW_17626268.wav,54572,啟發了我的興趣
common_voice_zh-TW_17626276.wav,99116,然後痛苦不堪決定折返
common_voice_zh-TW_17626296.wav,96044,建立關懷溫馨的社會
common_voice_zh-TW_17626298.wav,59948,相信開放政府
common_voice_zh-TW_17626278.wav,75308,阿伯表示阿三在睡覺
common_voice_zh-TW_17626311.wav,71468,揚言要斷手斷腳
common_voice_zh-TW_17626285.wav,90668,這陣子聽說他開始工作了
common_voice_zh-TW_17626308.wav,58412,路上看到溫泉街
common_voice_zh-TW_17626297.wav,69932,漏給加班費
common_voice_zh-TW_17626299.wav,86060,忽然一個想法浮現在腦中
common_voice_zh-TW_17626325.wav,45356,勞保局提醒
common_voice_zh-TW_17626309.wav,59180,旁邊就有哈密瓜
common_voice_zh-TW_17626300.wav,67628,不在這裡會在哪裡啊？
common_voice_zh-TW_17626349.wav,53036,心裡十分難過
common_voice_zh-TW_17626322.wav,79916,我就真的不會去嗎
common_voice_zh-TW_17626326.wav,92204,告訴自己相信自己
common_voice_zh-TW_17626324.wav,69932,保障市民的夜行安全
common_voice_zh-TW_17626347.wav,60716,札幌地下街
common_voice_zh-TW_17626329.wav,69164,年老的我點完餐
common_voice_zh-TW_17626333.wav,43052,都準備好了吧
common_voice_zh-TW_17626323.wav,78380,離開店時間還有兩個小時
common_voice_zh-TW_17626334.wav,75308,掃掃地、整理貨物等等
common_voice_zh-TW_17626330.wav,56108,還有一些記錄
common_voice_zh-TW_17626328.wav,88364,台北市文山區木新路
common_voice_zh-TW_17626331.wav,76844,可以走出創痛
common_voice_zh-TW_17626348.wav,44588,我們要離開時
common_voice_zh-TW_17626350.wav,79148,滿腦子都在思考可能性
common_voice_zh-TW_17626353.wav,79148,世界上第二有公信力的
common_voice_zh-TW_17626354.wav,76844,每天一早就要洗菜切菜
common_voice_zh-TW_17626355.wav,73772,牡丹蝦海膽
common_voice_zh-TW_17626365.wav,82220,教猴子使用金錢
common_voice_zh-TW_17626336.wav,55340,於一定規模下
common_voice_zh-TW_17626362.wav,70700,她每天早出晚歸
common_voice_zh-TW_17626346.wav,84524,像論壇就需要持續進行
common_voice_zh-TW_17626392.wav,52268,最好是給我
common_voice_zh-TW_17626403.wav,68396,她不假思索的答應
common_voice_zh-TW_17626394.wav,65324,她也放聲大哭
common_voice_zh-TW_17626363.wav,67628,害怕可能的結局
common_voice_zh-TW_17626419.wav,113708,在沙漠之中的甘泉也被飲盡
common_voice_zh-TW_17626407.wav,79916,現在看起來都是笑話
common_voice_zh-TW_17626395.wav,45356,本次徵才
common_voice_zh-TW_17626410.wav,78380,強化市民參與
common_voice_zh-TW_17626404.wav,75308,看看是什麼東西
common_voice_zh-TW_17626409.wav,80684,輔導申請各項獎勵補助
common_voice_zh-TW_17626405.wav,67628,像我之前所說
common_voice_zh-TW_17626414.wav,66860,他自己也十分清楚
common_voice_zh-TW_17626408.wav,80684,都要向妳報備嗎？
common_voice_zh-TW_17626413.wav,84524,途中雪景又是一絕
common_voice_zh-TW_17626417.wav,73004,我所不知的聯繫管道
common_voice_zh-TW_17626421.wav,86828,國軍全面動員救災
common_voice_zh-TW_17626415.wav,56876,十分緊張
common_voice_zh-TW_17626406.wav,47660,不知道在找什麼
common_voice_zh-TW_17626423.wav,61484,不在了還是很堅強
common_voice_zh-TW_17626424.wav,120620,報中央目的事業主管機關備查
common_voice_zh-TW_17626420.wav,49196,台灣國際藝術節
common_voice_zh-TW_17626427.wav,62252,出發前往北海道
common_voice_zh-TW_17626411.wav,67628,去做天下所有事
common_voice_zh-TW_17626425.wav,50732,走了大概六分鐘
common_voice_zh-TW_17626422.wav,66860,可以協助處理
common_voice_zh-TW_17626428.wav,56876,心理微微不悅
common_voice_zh-TW_17626436.wav,92204,進行奇怪的科學實驗
common_voice_zh-TW_17626429.wav,72236,吃完飯後差點忘了
common_voice_zh-TW_17626431.wav,102956,審查委員應簽署保密協定
common_voice_zh-TW_17626433.wav,104492,更應該加強平日的危機意識
common_voice_zh-TW_17626426.wav,49196,結果在隔壁
common_voice_zh-TW_17626451.wav,76076,台中市南屯區萬和路
common_voice_zh-TW_17626469.wav,56876,小的果然太弱
common_voice_zh-TW_17626450.wav,83756,拿起一些舊衣開始縫補
common_voice_zh-TW_17626467.wav,73772,從新黨到民進黨都有
common_voice_zh-TW_17626471.wav,76076,可上台北就業大補帖查詢
common_voice_zh-TW_17626448.wav,82220,螢幕上白色游標閃爍刺眼
common_voice_zh-TW_17626487.wav,78380,身體健康萬事如意
common_voice_zh-TW_17626449.wav,79916,一開始我是贏錢的
common_voice_zh-TW_17626489.wav,48428,所以就試試看
common_voice_zh-TW_17626470.wav,53804,不得以逃到台北
common_voice_zh-TW_17626500.wav,91436,人體研究倫理審查委員會
common_voice_zh-TW_17626488.wav,55340,各階段的必經過程
common_voice_zh-TW_17626490.wav,61484,努力尋找正職機會
common_voice_zh-TW_17626497.wav,67628,我還是無法離開
common_voice_zh-TW_17626491.wav,55340,分兩個部分來處理
common_voice_zh-TW_17626498.wav,91436,這幾年來的每一分一秒
common_voice_zh-TW_17626501.wav,49964,太陽斜傾
