client_id	path	sentence	up_votes	down_votes	age	gender	accent	locale	segment
4b20b1bc9b042aa0635fd72d42a7568b9426e3fa1aab7844c759f39b15d96187e985b6bd4fd31f7957e6f36712161785154f740d7205b9eb45e44bf1fb5790a4	common_voice_zh-TW_21944124.mp3	還可以相信的黑客有誰？	2	0	teens	male	taichung_city	zh-TW	
4b20b1bc9b042aa0635fd72d42a7568b9426e3fa1aab7844c759f39b15d96187e985b6bd4fd31f7957e6f36712161785154f740d7205b9eb45e44bf1fb5790a4	common_voice_zh-TW_21944201.mp3	請告訴我可以用什麼方式最方便	2	0	teens	male	taichung_city	zh-TW	
4b20b1bc9b042aa0635fd72d42a7568b9426e3fa1aab7844c759f39b15d96187e985b6bd4fd31f7957e6f36712161785154f740d7205b9eb45e44bf1fb5790a4	common_voice_zh-TW_21944218.mp3	真是科學界的奇蹟	2	0	teens	male	taichung_city	zh-TW	
4b20b1bc9b042aa0635fd72d42a7568b9426e3fa1aab7844c759f39b15d96187e985b6bd4fd31f7957e6f36712161785154f740d7205b9eb45e44bf1fb5790a4	common_voice_zh-TW_22001939.mp3	歷年學測指考試題也不錯	2	0	teens	male	taichung_city	zh-TW	
4b20b1bc9b042aa0635fd72d42a7568b9426e3fa1aab7844c759f39b15d96187e985b6bd4fd31f7957e6f36712161785154f740d7205b9eb45e44bf1fb5790a4	common_voice_zh-TW_22001942.mp3	為何不能群眾募資？	2	0	teens	male	taichung_city	zh-TW	
4b20b1bc9b042aa0635fd72d42a7568b9426e3fa1aab7844c759f39b15d96187e985b6bd4fd31f7957e6f36712161785154f740d7205b9eb45e44bf1fb5790a4	common_voice_zh-TW_22008732.mp3	這實在是太困難了	2	0	teens	male	taichung_city	zh-TW	
4b20b1bc9b042aa0635fd72d42a7568b9426e3fa1aab7844c759f39b15d96187e985b6bd4fd31f7957e6f36712161785154f740d7205b9eb45e44bf1fb5790a4	common_voice_zh-TW_22008799.mp3	今天曬一下	2	0	teens	male	taichung_city	zh-TW	
4b20b1bc9b042aa0635fd72d42a7568b9426e3fa1aab7844c759f39b15d96187e985b6bd4fd31f7957e6f36712161785154f740d7205b9eb45e44bf1fb5790a4	common_voice_zh-TW_22008820.mp3	上上下下的樓梯	2	0	teens	male	taichung_city	zh-TW	
4b20b1bc9b042aa0635fd72d42a7568b9426e3fa1aab7844c759f39b15d96187e985b6bd4fd31f7957e6f36712161785154f740d7205b9eb45e44bf1fb5790a4	common_voice_zh-TW_22008834.mp3	不是真皮的就是有這個壞處！	2	0	teens	male	taichung_city	zh-TW	
4b20b1bc9b042aa0635fd72d42a7568b9426e3fa1aab7844c759f39b15d96187e985b6bd4fd31f7957e6f36712161785154f740d7205b9eb45e44bf1fb5790a4	common_voice_zh-TW_22008886.mp3	這世界充滿了正義與邪惡	2	0	teens	male	taichung_city	zh-TW	
4b20b1bc9b042aa0635fd72d42a7568b9426e3fa1aab7844c759f39b15d96187e985b6bd4fd31f7957e6f36712161785154f740d7205b9eb45e44bf1fb5790a4	common_voice_zh-TW_22008883.mp3	八年級上學期	2	0	teens	male	taichung_city	zh-TW	
4b20b1bc9b042aa0635fd72d42a7568b9426e3fa1aab7844c759f39b15d96187e985b6bd4fd31f7957e6f36712161785154f740d7205b9eb45e44bf1fb5790a4	common_voice_zh-TW_22008897.mp3	臺灣基督教全人協會	2	0	teens	male	taichung_city	zh-TW	
4b20b1bc9b042aa0635fd72d42a7568b9426e3fa1aab7844c759f39b15d96187e985b6bd4fd31f7957e6f36712161785154f740d7205b9eb45e44bf1fb5790a4	common_voice_zh-TW_22008917.mp3	逾越合理使用	2	0	teens	male	taichung_city	zh-TW	
4b20b1bc9b042aa0635fd72d42a7568b9426e3fa1aab7844c759f39b15d96187e985b6bd4fd31f7957e6f36712161785154f740d7205b9eb45e44bf1fb5790a4	common_voice_zh-TW_22008915.mp3	下載的速度好慢	2	0	teens	male	taichung_city	zh-TW	
4b20b1bc9b042aa0635fd72d42a7568b9426e3fa1aab7844c759f39b15d96187e985b6bd4fd31f7957e6f36712161785154f740d7205b9eb45e44bf1fb5790a4	common_voice_zh-TW_22078883.mp3	此事件發生於今年三月	2	0	teens	male	taichung_city	zh-TW	
4b20b1bc9b042aa0635fd72d42a7568b9426e3fa1aab7844c759f39b15d96187e985b6bd4fd31f7957e6f36712161785154f740d7205b9eb45e44bf1fb5790a4	common_voice_zh-TW_22078893.mp3	歡迎各方人馬來參加	2	0	teens	male	taichung_city	zh-TW	
4b20b1bc9b042aa0635fd72d42a7568b9426e3fa1aab7844c759f39b15d96187e985b6bd4fd31f7957e6f36712161785154f740d7205b9eb45e44bf1fb5790a4	common_voice_zh-TW_22078914.mp3	這個案例有意思的是	2	0	teens	male	taichung_city	zh-TW	
4b20b1bc9b042aa0635fd72d42a7568b9426e3fa1aab7844c759f39b15d96187e985b6bd4fd31f7957e6f36712161785154f740d7205b9eb45e44bf1fb5790a4	common_voice_zh-TW_22078919.mp3	日本北海道拉麵台灣分店	2	0	teens	male	taichung_city	zh-TW	
4b20b1bc9b042aa0635fd72d42a7568b9426e3fa1aab7844c759f39b15d96187e985b6bd4fd31f7957e6f36712161785154f740d7205b9eb45e44bf1fb5790a4	common_voice_zh-TW_22078983.mp3	買房屋頭期款是男人負責出錢嗎？	2	0	teens	male	taichung_city	zh-TW	
4b20b1bc9b042aa0635fd72d42a7568b9426e3fa1aab7844c759f39b15d96187e985b6bd4fd31f7957e6f36712161785154f740d7205b9eb45e44bf1fb5790a4	common_voice_zh-TW_22079023.mp3	流傳超過兩年了喔	2	0	teens	male	taichung_city	zh-TW	
4b20b1bc9b042aa0635fd72d42a7568b9426e3fa1aab7844c759f39b15d96187e985b6bd4fd31f7957e6f36712161785154f740d7205b9eb45e44bf1fb5790a4	common_voice_zh-TW_22079082.mp3	是台灣多地震的主因	2	0	teens	male	taichung_city	zh-TW	
4b20b1bc9b042aa0635fd72d42a7568b9426e3fa1aab7844c759f39b15d96187e985b6bd4fd31f7957e6f36712161785154f740d7205b9eb45e44bf1fb5790a4	common_voice_zh-TW_22079109.mp3	我剛剛吃飯的時候	2	0	teens	male	taichung_city	zh-TW	
4b20b1bc9b042aa0635fd72d42a7568b9426e3fa1aab7844c759f39b15d96187e985b6bd4fd31f7957e6f36712161785154f740d7205b9eb45e44bf1fb5790a4	common_voice_zh-TW_22079115.mp3	沒掌握到情報	2	0	teens	male	taichung_city	zh-TW	
4b20b1bc9b042aa0635fd72d42a7568b9426e3fa1aab7844c759f39b15d96187e985b6bd4fd31f7957e6f36712161785154f740d7205b9eb45e44bf1fb5790a4	common_voice_zh-TW_22079112.mp3	這個味道，是氰化物	2	0	teens	male	taichung_city	zh-TW	
4b20b1bc9b042aa0635fd72d42a7568b9426e3fa1aab7844c759f39b15d96187e985b6bd4fd31f7957e6f36712161785154f740d7205b9eb45e44bf1fb5790a4	common_voice_zh-TW_22079118.mp3	中華人民共和國是美好的世界	2	0	teens	male	taichung_city	zh-TW	
4b20b1bc9b042aa0635fd72d42a7568b9426e3fa1aab7844c759f39b15d96187e985b6bd4fd31f7957e6f36712161785154f740d7205b9eb45e44bf1fb5790a4	common_voice_zh-TW_22079162.mp3	從下一代開始的族語教學，是語言復育的必經之路	2	0	teens	male	taichung_city	zh-TW	
4b20b1bc9b042aa0635fd72d42a7568b9426e3fa1aab7844c759f39b15d96187e985b6bd4fd31f7957e6f36712161785154f740d7205b9eb45e44bf1fb5790a4	common_voice_zh-TW_22079169.mp3	但就算這個問題解決了	2	0	teens	male	taichung_city	zh-TW	
4b20b1bc9b042aa0635fd72d42a7568b9426e3fa1aab7844c759f39b15d96187e985b6bd4fd31f7957e6f36712161785154f740d7205b9eb45e44bf1fb5790a4	common_voice_zh-TW_22079269.mp3	好像很符合他一直很低調的行事風格	2	0	teens	male	taichung_city	zh-TW	
4b20b1bc9b042aa0635fd72d42a7568b9426e3fa1aab7844c759f39b15d96187e985b6bd4fd31f7957e6f36712161785154f740d7205b9eb45e44bf1fb5790a4	common_voice_zh-TW_22079319.mp3	通知單沒註明	2	0	teens	male	taichung_city	zh-TW	
4b20b1bc9b042aa0635fd72d42a7568b9426e3fa1aab7844c759f39b15d96187e985b6bd4fd31f7957e6f36712161785154f740d7205b9eb45e44bf1fb5790a4	common_voice_zh-TW_22079324.mp3	再經加工即可製成梅醬、梅乾	2	0	teens	male	taichung_city	zh-TW	
4b20b1bc9b042aa0635fd72d42a7568b9426e3fa1aab7844c759f39b15d96187e985b6bd4fd31f7957e6f36712161785154f740d7205b9eb45e44bf1fb5790a4	common_voice_zh-TW_22079466.mp3	等到逐漸建立模型	2	0	teens	male	taichung_city	zh-TW	
4b20b1bc9b042aa0635fd72d42a7568b9426e3fa1aab7844c759f39b15d96187e985b6bd4fd31f7957e6f36712161785154f740d7205b9eb45e44bf1fb5790a4	common_voice_zh-TW_22079564.mp3	你被騙了嗎？	2	0	teens	male	taichung_city	zh-TW	
4b20b1bc9b042aa0635fd72d42a7568b9426e3fa1aab7844c759f39b15d96187e985b6bd4fd31f7957e6f36712161785154f740d7205b9eb45e44bf1fb5790a4	common_voice_zh-TW_22079591.mp3	可惡好羨慕喔	2	0	teens	male	taichung_city	zh-TW	
00a90505453fecc94c5e56ada1285daa2f0f981071427fa51d7b60770ab2c472474eec5727c5a0d185ab5ec1b59583225c730de637cb937a41a9929e53b355ed	common_voice_zh-TW_18374682.mp3	還沒有一個完整的雛型	2	0	fifties	male		zh-TW	
00a90505453fecc94c5e56ada1285daa2f0f981071427fa51d7b60770ab2c472474eec5727c5a0d185ab5ec1b59583225c730de637cb937a41a9929e53b355ed	common_voice_zh-TW_18374700.mp3	可以看出明顯轉變的痕跡	2	0	fifties	male		zh-TW	
00a90505453fecc94c5e56ada1285daa2f0f981071427fa51d7b60770ab2c472474eec5727c5a0d185ab5ec1b59583225c730de637cb937a41a9929e53b355ed	common_voice_zh-TW_18374717.mp3	不知道多久以前的事情了	2	0	fifties	male		zh-TW	
00a90505453fecc94c5e56ada1285daa2f0f981071427fa51d7b60770ab2c472474eec5727c5a0d185ab5ec1b59583225c730de637cb937a41a9929e53b355ed	common_voice_zh-TW_18374770.mp3	楊三郎出生於台北縣永和	2	0	fifties	male		zh-TW	
00a90505453fecc94c5e56ada1285daa2f0f981071427fa51d7b60770ab2c472474eec5727c5a0d185ab5ec1b59583225c730de637cb937a41a9929e53b355ed	common_voice_zh-TW_18374813.mp3	我還在路上趕不回去	2	0	fifties	male		zh-TW	
00a90505453fecc94c5e56ada1285daa2f0f981071427fa51d7b60770ab2c472474eec5727c5a0d185ab5ec1b59583225c730de637cb937a41a9929e53b355ed	common_voice_zh-TW_18374826.mp3	都已完成溝通協調	2	0	fifties	male		zh-TW	
00a90505453fecc94c5e56ada1285daa2f0f981071427fa51d7b60770ab2c472474eec5727c5a0d185ab5ec1b59583225c730de637cb937a41a9929e53b355ed	common_voice_zh-TW_18374909.mp3	在藝術評價上頗高	2	0	fifties	male		zh-TW	
00a90505453fecc94c5e56ada1285daa2f0f981071427fa51d7b60770ab2c472474eec5727c5a0d185ab5ec1b59583225c730de637cb937a41a9929e53b355ed	common_voice_zh-TW_18374964.mp3	增加了畫面許多動感	2	1	fifties	male		zh-TW	
00a90505453fecc94c5e56ada1285daa2f0f981071427fa51d7b60770ab2c472474eec5727c5a0d185ab5ec1b59583225c730de637cb937a41a9929e53b355ed	common_voice_zh-TW_18374965.mp3	其實我們都有做了	2	0	fifties	male		zh-TW	
00a90505453fecc94c5e56ada1285daa2f0f981071427fa51d7b60770ab2c472474eec5727c5a0d185ab5ec1b59583225c730de637cb937a41a9929e53b355ed	common_voice_zh-TW_18374982.mp3	保有一顆善良的心	2	0	fifties	male		zh-TW	
00a90505453fecc94c5e56ada1285daa2f0f981071427fa51d7b60770ab2c472474eec5727c5a0d185ab5ec1b59583225c730de637cb937a41a9929e53b355ed	common_voice_zh-TW_18375007.mp3	一起來大啖語音應用	2	0	fifties	male		zh-TW	
e3173951e2d79212a119fddff4e8e2dcaa8889792a1d9075bec5e61fad6a5f12452fab8e6746328db3f299b7367c8686ed7c5770386bcd267947e43bb6b5cec5	common_voice_zh-TW_17626464.mp3	我們一起享用	2	0				zh-TW	
e3173951e2d79212a119fddff4e8e2dcaa8889792a1d9075bec5e61fad6a5f12452fab8e6746328db3f299b7367c8686ed7c5770386bcd267947e43bb6b5cec5	common_voice_zh-TW_17626484.mp3	若參觀人潮未提升就要減少人力	2	0				zh-TW	
e3173951e2d79212a119fddff4e8e2dcaa8889792a1d9075bec5e61fad6a5f12452fab8e6746328db3f299b7367c8686ed7c5770386bcd267947e43bb6b5cec5	common_voice_zh-TW_17626483.mp3	因為我也吃不下了	2	0				zh-TW	
e3173951e2d79212a119fddff4e8e2dcaa8889792a1d9075bec5e61fad6a5f12452fab8e6746328db3f299b7367c8686ed7c5770386bcd267947e43bb6b5cec5	common_voice_zh-TW_17626495.mp3	不確定的就等著繳錢	2	0				zh-TW	
e3173951e2d79212a119fddff4e8e2dcaa8889792a1d9075bec5e61fad6a5f12452fab8e6746328db3f299b7367c8686ed7c5770386bcd267947e43bb6b5cec5	common_voice_zh-TW_17626506.mp3	在不經意間	2	0				zh-TW	
e3173951e2d79212a119fddff4e8e2dcaa8889792a1d9075bec5e61fad6a5f12452fab8e6746328db3f299b7367c8686ed7c5770386bcd267947e43bb6b5cec5	common_voice_zh-TW_17626504.mp3	設計放在身邊	2	0				zh-TW	
e3173951e2d79212a119fddff4e8e2dcaa8889792a1d9075bec5e61fad6a5f12452fab8e6746328db3f299b7367c8686ed7c5770386bcd267947e43bb6b5cec5	common_voice_zh-TW_17626519.mp3	沒有討好的構圖與內容	2	0				zh-TW	
e3173951e2d79212a119fddff4e8e2dcaa8889792a1d9075bec5e61fad6a5f12452fab8e6746328db3f299b7367c8686ed7c5770386bcd267947e43bb6b5cec5	common_voice_zh-TW_17626518.mp3	在沙漠之中的甘泉也被飲盡	2	0				zh-TW	
e3173951e2d79212a119fddff4e8e2dcaa8889792a1d9075bec5e61fad6a5f12452fab8e6746328db3f299b7367c8686ed7c5770386bcd267947e43bb6b5cec5	common_voice_zh-TW_17626554.mp3	我想要回家	2	0				zh-TW	
e3173951e2d79212a119fddff4e8e2dcaa8889792a1d9075bec5e61fad6a5f12452fab8e6746328db3f299b7367c8686ed7c5770386bcd267947e43bb6b5cec5	common_voice_zh-TW_17626533.mp3	未來若再來還是會招待	2	0				zh-TW	
e3173951e2d79212a119fddff4e8e2dcaa8889792a1d9075bec5e61fad6a5f12452fab8e6746328db3f299b7367c8686ed7c5770386bcd267947e43bb6b5cec5	common_voice_zh-TW_17626537.mp3	是否能在公園內設置遊戲場	2	0				zh-TW	
e3173951e2d79212a119fddff4e8e2dcaa8889792a1d9075bec5e61fad6a5f12452fab8e6746328db3f299b7367c8686ed7c5770386bcd267947e43bb6b5cec5	common_voice_zh-TW_17626538.mp3	進來玩一下吧	2	0				zh-TW	
e3173951e2d79212a119fddff4e8e2dcaa8889792a1d9075bec5e61fad6a5f12452fab8e6746328db3f299b7367c8686ed7c5770386bcd267947e43bb6b5cec5	common_voice_zh-TW_17626544.mp3	北部濱海公路所見	2	0				zh-TW	
e3173951e2d79212a119fddff4e8e2dcaa8889792a1d9075bec5e61fad6a5f12452fab8e6746328db3f299b7367c8686ed7c5770386bcd267947e43bb6b5cec5	common_voice_zh-TW_17723116.mp3	有著褐色打底的古典技巧	2	0				zh-TW	
e3173951e2d79212a119fddff4e8e2dcaa8889792a1d9075bec5e61fad6a5f12452fab8e6746328db3f299b7367c8686ed7c5770386bcd267947e43bb6b5cec5	common_voice_zh-TW_17723118.mp3	你是我們的傳聲筒	2	0				zh-TW	
54e1ff62a8b9b631ea9cd91fe9a2bf949744086e4b85da70ae92838aca1d1c518b5d143a671080c59e197aafa71ec1cb365017357605a201292889cae73f631d	common_voice_zh-TW_18262655.mp3	直到今日都沒有中斷	2	0	thirties	male	taoyuan_city	zh-TW	
54e1ff62a8b9b631ea9cd91fe9a2bf949744086e4b85da70ae92838aca1d1c518b5d143a671080c59e197aafa71ec1cb365017357605a201292889cae73f631d	common_voice_zh-TW_18262656.mp3	令人無法逃脫	2	0	thirties	male	taoyuan_city	zh-TW	
54e1ff62a8b9b631ea9cd91fe9a2bf949744086e4b85da70ae92838aca1d1c518b5d143a671080c59e197aafa71ec1cb365017357605a201292889cae73f631d	common_voice_zh-TW_18262659.mp3	過去多數家庭	2	0	thirties	male	taoyuan_city	zh-TW	
54e1ff62a8b9b631ea9cd91fe9a2bf949744086e4b85da70ae92838aca1d1c518b5d143a671080c59e197aafa71ec1cb365017357605a201292889cae73f631d	common_voice_zh-TW_18262663.mp3	不一定會站在我們這邊	2	0	thirties	male	taoyuan_city	zh-TW	
54e1ff62a8b9b631ea9cd91fe9a2bf949744086e4b85da70ae92838aca1d1c518b5d143a671080c59e197aafa71ec1cb365017357605a201292889cae73f631d	common_voice_zh-TW_18262662.mp3	我這裡沒有多餘的床	2	0	thirties	male	taoyuan_city	zh-TW	
54e1ff62a8b9b631ea9cd91fe9a2bf949744086e4b85da70ae92838aca1d1c518b5d143a671080c59e197aafa71ec1cb365017357605a201292889cae73f631d	common_voice_zh-TW_18262673.mp3	天經地義不是嗎？	2	0	thirties	male	taoyuan_city	zh-TW	
54e1ff62a8b9b631ea9cd91fe9a2bf949744086e4b85da70ae92838aca1d1c518b5d143a671080c59e197aafa71ec1cb365017357605a201292889cae73f631d	common_voice_zh-TW_18262707.mp3	創辦人將分享	2	0	thirties	male	taoyuan_city	zh-TW	
54e1ff62a8b9b631ea9cd91fe9a2bf949744086e4b85da70ae92838aca1d1c518b5d143a671080c59e197aafa71ec1cb365017357605a201292889cae73f631d	common_voice_zh-TW_18262714.mp3	自己尋找的是跳脫的可能	2	0	thirties	male	taoyuan_city	zh-TW	
54e1ff62a8b9b631ea9cd91fe9a2bf949744086e4b85da70ae92838aca1d1c518b5d143a671080c59e197aafa71ec1cb365017357605a201292889cae73f631d	common_voice_zh-TW_18262728.mp3	很多事情	2	0	thirties	male	taoyuan_city	zh-TW	
54e1ff62a8b9b631ea9cd91fe9a2bf949744086e4b85da70ae92838aca1d1c518b5d143a671080c59e197aafa71ec1cb365017357605a201292889cae73f631d	common_voice_zh-TW_18262738.mp3	邀集相關專家學者	2	0	thirties	male	taoyuan_city	zh-TW	
54e1ff62a8b9b631ea9cd91fe9a2bf949744086e4b85da70ae92838aca1d1c518b5d143a671080c59e197aafa71ec1cb365017357605a201292889cae73f631d	common_voice_zh-TW_18262740.mp3	吸引人才並留住人才	2	0	thirties	male	taoyuan_city	zh-TW	
54e1ff62a8b9b631ea9cd91fe9a2bf949744086e4b85da70ae92838aca1d1c518b5d143a671080c59e197aafa71ec1cb365017357605a201292889cae73f631d	common_voice_zh-TW_18262739.mp3	保護自己	2	0	thirties	male	taoyuan_city	zh-TW	
54e1ff62a8b9b631ea9cd91fe9a2bf949744086e4b85da70ae92838aca1d1c518b5d143a671080c59e197aafa71ec1cb365017357605a201292889cae73f631d	common_voice_zh-TW_18262747.mp3	提早布局放眼未來	2	0	thirties	male	taoyuan_city	zh-TW	
54e1ff62a8b9b631ea9cd91fe9a2bf949744086e4b85da70ae92838aca1d1c518b5d143a671080c59e197aafa71ec1cb365017357605a201292889cae73f631d	common_voice_zh-TW_18262751.mp3	是真的嗎？	2	0	thirties	male	taoyuan_city	zh-TW	
54e1ff62a8b9b631ea9cd91fe9a2bf949744086e4b85da70ae92838aca1d1c518b5d143a671080c59e197aafa71ec1cb365017357605a201292889cae73f631d	common_voice_zh-TW_18262762.mp3	苗栗高等學校	2	0	thirties	male	taoyuan_city	zh-TW	
54e1ff62a8b9b631ea9cd91fe9a2bf949744086e4b85da70ae92838aca1d1c518b5d143a671080c59e197aafa71ec1cb365017357605a201292889cae73f631d	common_voice_zh-TW_18262771.mp3	總統就政策急轉彎	2	0	thirties	male	taoyuan_city	zh-TW	
a44d817ee893f6ad6d86f0f803a1ed964fe441151e87c0a7b4dc587c4d777c7e426ebd69bf19d5161bbf2683b3d25d850dc4af96bb88fc61d8eec6925ffa8a4e	common_voice_zh-TW_18013255.mp3	應該前陣子忙著評鑑吧	2	0				zh-TW	
a44d817ee893f6ad6d86f0f803a1ed964fe441151e87c0a7b4dc587c4d777c7e426ebd69bf19d5161bbf2683b3d25d850dc4af96bb88fc61d8eec6925ffa8a4e	common_voice_zh-TW_18013259.mp3	這次離開	2	0				zh-TW	
a44d817ee893f6ad6d86f0f803a1ed964fe441151e87c0a7b4dc587c4d777c7e426ebd69bf19d5161bbf2683b3d25d850dc4af96bb88fc61d8eec6925ffa8a4e	common_voice_zh-TW_18013250.mp3	也承包外面的案子	2	0				zh-TW	
a44d817ee893f6ad6d86f0f803a1ed964fe441151e87c0a7b4dc587c4d777c7e426ebd69bf19d5161bbf2683b3d25d850dc4af96bb88fc61d8eec6925ffa8a4e	common_voice_zh-TW_18013265.mp3	爸爸們父親節快樂！	2	0				zh-TW	
a44d817ee893f6ad6d86f0f803a1ed964fe441151e87c0a7b4dc587c4d777c7e426ebd69bf19d5161bbf2683b3d25d850dc4af96bb88fc61d8eec6925ffa8a4e	common_voice_zh-TW_18013248.mp3	通常五六月以後比較好	2	0				zh-TW	
a44d817ee893f6ad6d86f0f803a1ed964fe441151e87c0a7b4dc587c4d777c7e426ebd69bf19d5161bbf2683b3d25d850dc4af96bb88fc61d8eec6925ffa8a4e	common_voice_zh-TW_18013253.mp3	更晚可能會有更大的雨勢	2	0				zh-TW	
a44d817ee893f6ad6d86f0f803a1ed964fe441151e87c0a7b4dc587c4d777c7e426ebd69bf19d5161bbf2683b3d25d850dc4af96bb88fc61d8eec6925ffa8a4e	common_voice_zh-TW_18013273.mp3	還好我都不買健康食品	2	0				zh-TW	
a44d817ee893f6ad6d86f0f803a1ed964fe441151e87c0a7b4dc587c4d777c7e426ebd69bf19d5161bbf2683b3d25d850dc4af96bb88fc61d8eec6925ffa8a4e	common_voice_zh-TW_18013283.mp3	我家老大	2	0				zh-TW	
a44d817ee893f6ad6d86f0f803a1ed964fe441151e87c0a7b4dc587c4d777c7e426ebd69bf19d5161bbf2683b3d25d850dc4af96bb88fc61d8eec6925ffa8a4e	common_voice_zh-TW_18013300.mp3	人生最重要的事	2	0				zh-TW	
a44d817ee893f6ad6d86f0f803a1ed964fe441151e87c0a7b4dc587c4d777c7e426ebd69bf19d5161bbf2683b3d25d850dc4af96bb88fc61d8eec6925ffa8a4e	common_voice_zh-TW_18013314.mp3	溫和沒有刺激性	2	0				zh-TW	
a44d817ee893f6ad6d86f0f803a1ed964fe441151e87c0a7b4dc587c4d777c7e426ebd69bf19d5161bbf2683b3d25d850dc4af96bb88fc61d8eec6925ffa8a4e	common_voice_zh-TW_18013319.mp3	二月多倫多是不是冷爆了？	2	0				zh-TW	
a44d817ee893f6ad6d86f0f803a1ed964fe441151e87c0a7b4dc587c4d777c7e426ebd69bf19d5161bbf2683b3d25d850dc4af96bb88fc61d8eec6925ffa8a4e	common_voice_zh-TW_18013331.mp3	在復健及照護都可應用	2	0				zh-TW	
a44d817ee893f6ad6d86f0f803a1ed964fe441151e87c0a7b4dc587c4d777c7e426ebd69bf19d5161bbf2683b3d25d850dc4af96bb88fc61d8eec6925ffa8a4e	common_voice_zh-TW_18013333.mp3	無籽芭樂	2	0				zh-TW	
a44d817ee893f6ad6d86f0f803a1ed964fe441151e87c0a7b4dc587c4d777c7e426ebd69bf19d5161bbf2683b3d25d850dc4af96bb88fc61d8eec6925ffa8a4e	common_voice_zh-TW_18013338.mp3	一直逼車	2	0				zh-TW	
a44d817ee893f6ad6d86f0f803a1ed964fe441151e87c0a7b4dc587c4d777c7e426ebd69bf19d5161bbf2683b3d25d850dc4af96bb88fc61d8eec6925ffa8a4e	common_voice_zh-TW_18013346.mp3	他們有效率的多	2	0				zh-TW	
a44d817ee893f6ad6d86f0f803a1ed964fe441151e87c0a7b4dc587c4d777c7e426ebd69bf19d5161bbf2683b3d25d850dc4af96bb88fc61d8eec6925ffa8a4e	common_voice_zh-TW_18013352.mp3	今天國小畢業	2	0				zh-TW	
a44d817ee893f6ad6d86f0f803a1ed964fe441151e87c0a7b4dc587c4d777c7e426ebd69bf19d5161bbf2683b3d25d850dc4af96bb88fc61d8eec6925ffa8a4e	common_voice_zh-TW_18013356.mp3	想去看看	2	0				zh-TW	
a44d817ee893f6ad6d86f0f803a1ed964fe441151e87c0a7b4dc587c4d777c7e426ebd69bf19d5161bbf2683b3d25d850dc4af96bb88fc61d8eec6925ffa8a4e	common_voice_zh-TW_18013362.mp3	有愛心最重要	2	0				zh-TW	
a44d817ee893f6ad6d86f0f803a1ed964fe441151e87c0a7b4dc587c4d777c7e426ebd69bf19d5161bbf2683b3d25d850dc4af96bb88fc61d8eec6925ffa8a4e	common_voice_zh-TW_18013365.mp3	大概就是電腦視覺	2	1				zh-TW	
d59f6dbd399ff940262b8e71202769c1f26cd7ded29487535a2adcd29bcfc7f33c765de51914b8fa210d581bc7a50a953847aab2135f998048881a4026b42b7e	common_voice_zh-TW_20290066.mp3	大家可以公開的下載	2	0	twenties	female	tainan_city	zh-TW	
d59f6dbd399ff940262b8e71202769c1f26cd7ded29487535a2adcd29bcfc7f33c765de51914b8fa210d581bc7a50a953847aab2135f998048881a4026b42b7e	common_voice_zh-TW_20290070.mp3	到現在也練得非常順手了	2	0	twenties	female	tainan_city	zh-TW	
d59f6dbd399ff940262b8e71202769c1f26cd7ded29487535a2adcd29bcfc7f33c765de51914b8fa210d581bc7a50a953847aab2135f998048881a4026b42b7e	common_voice_zh-TW_20290080.mp3	不好說，不好說阿	2	0	twenties	female	tainan_city	zh-TW	
d59f6dbd399ff940262b8e71202769c1f26cd7ded29487535a2adcd29bcfc7f33c765de51914b8fa210d581bc7a50a953847aab2135f998048881a4026b42b7e	common_voice_zh-TW_20290078.mp3	洗洗睡了	2	0	twenties	female	tainan_city	zh-TW	
d59f6dbd399ff940262b8e71202769c1f26cd7ded29487535a2adcd29bcfc7f33c765de51914b8fa210d581bc7a50a953847aab2135f998048881a4026b42b7e	common_voice_zh-TW_20290116.mp3	他無法正常對話	2	0	twenties	female	tainan_city	zh-TW	
d59f6dbd399ff940262b8e71202769c1f26cd7ded29487535a2adcd29bcfc7f33c765de51914b8fa210d581bc7a50a953847aab2135f998048881a4026b42b7e	common_voice_zh-TW_20290115.mp3	實際作道路供公眾通行	2	0	twenties	female	tainan_city	zh-TW	
d59f6dbd399ff940262b8e71202769c1f26cd7ded29487535a2adcd29bcfc7f33c765de51914b8fa210d581bc7a50a953847aab2135f998048881a4026b42b7e	common_voice_zh-TW_20290111.mp3	才是女性每天面對的現實	2	0	twenties	female	tainan_city	zh-TW	
d59f6dbd399ff940262b8e71202769c1f26cd7ded29487535a2adcd29bcfc7f33c765de51914b8fa210d581bc7a50a953847aab2135f998048881a4026b42b7e	common_voice_zh-TW_20331319.mp3	從小到大的認知是有問題的	2	0	twenties	female	tainan_city	zh-TW	
d59f6dbd399ff940262b8e71202769c1f26cd7ded29487535a2adcd29bcfc7f33c765de51914b8fa210d581bc7a50a953847aab2135f998048881a4026b42b7e	common_voice_zh-TW_20331318.mp3	他們就失業了嗎？	2	0	twenties	female	tainan_city	zh-TW	
d59f6dbd399ff940262b8e71202769c1f26cd7ded29487535a2adcd29bcfc7f33c765de51914b8fa210d581bc7a50a953847aab2135f998048881a4026b42b7e	common_voice_zh-TW_20331517.mp3	台灣再不加點油	2	0	twenties	female	tainan_city	zh-TW	
