wav_filename,wav_filesize,transcript
common_voice_zh-TW_18519376.wav,83756,有著褐色打底的古典技巧
common_voice_zh-TW_18519378.wav,78380,學界菁英團隊齊聚一堂
common_voice_zh-TW_18519382.wav,71468,一段五百號
common_voice_zh-TW_18519413.wav,76844,十字樓將近一年整修
common_voice_zh-TW_18519411.wav,63020,來來來
common_voice_zh-TW_18718162.wav,118316,大家儘快提出來討論
common_voice_zh-TW_18718165.wav,69164,請提供建物謄本
common_voice_zh-TW_18718163.wav,66092,有宅配嗎？
common_voice_zh-TW_18718174.wav,195884,我覺得請人來參加
common_voice_zh-TW_18718212.wav,94508,都更為何無法通過
common_voice_zh-TW_18718228.wav,71468,整體服務滿意度
common_voice_zh-TW_18718235.wav,81452,在木櫃子上
common_voice_zh-TW_18718244.wav,101420,居住正義及居住安全
common_voice_zh-TW_18718241.wav,109868,我覺得大家交換一下意見也無妨
common_voice_zh-TW_18718243.wav,84524,有關榕樹移植
common_voice_zh-TW_18718164.wav,94508,研究組是將來的重心
common_voice_zh-TW_18718234.wav,95276,新北市政府經濟發展局
common_voice_zh-TW_18718246.wav,106028,台電林口電廠點火順利
common_voice_zh-TW_18718249.wav,74540,個人建議
common_voice_zh-TW_18718250.wav,79148,看起來很有質感
common_voice_zh-TW_18718267.wav,96044,黑胡椒或蘑菇醬
common_voice_zh-TW_18718262.wav,99884,合計未達五百平方公尺
common_voice_zh-TW_18718265.wav,99116,檢具申請書
common_voice_zh-TW_18718271.wav,135212,供給將來分組參考
common_voice_zh-TW_18718269.wav,84524,我是以這樣的心情面對
common_voice_zh-TW_18718274.wav,107564,在這樣的重大會議出席發言
common_voice_zh-TW_18718270.wav,79916,新店都市計畫
common_voice_zh-TW_18718284.wav,89900,在整個全國的結構上
common_voice_zh-TW_18718291.wav,106028,經營者應該訂立書面契約
common_voice_zh-TW_18718287.wav,65324,較有共識的部分
common_voice_zh-TW_18718294.wav,89900,尊重過去的交往經驗
common_voice_zh-TW_18718292.wav,104492,社員有任何問題都提出來
common_voice_zh-TW_18718283.wav,139052,與其他的議事組安全組新聞組一樣
common_voice_zh-TW_18718298.wav,99884,人類生活和社會狀況
common_voice_zh-TW_18718285.wav,105260,凝聚力量讓大家配合完成
common_voice_zh-TW_18718300.wav,79916,僅做一宣示
common_voice_zh-TW_18998194.wav,117548,所以我們必須走在前面
common_voice_zh-TW_18998205.wav,138284,考慮那些人是我們要特別請來參加的
common_voice_zh-TW_18998219.wav,80684,預先收費
common_voice_zh-TW_18998216.wav,103724,台北火車站大廳
common_voice_zh-TW_18998195.wav,132908,針對輿論建議調整方向
common_voice_zh-TW_18998230.wav,102188,請用適當的設計
common_voice_zh-TW_18718299.wav,117548,經營共同生活
common_voice_zh-TW_18998226.wav,132908,研判是時代進步
common_voice_zh-TW_18998229.wav,132908,就是個人的內心價值
common_voice_zh-TW_18998263.wav,109868,現在不是正在推動電腦化？
common_voice_zh-TW_18998261.wav,106028,所有或管理機關
common_voice_zh-TW_18998272.wav,134444,不要老是在官方非官方的問題上打轉
common_voice_zh-TW_18998294.wav,145964,並免收裝機費及基本頻道收視費
common_voice_zh-TW_18998302.wav,82988,用表決方式
common_voice_zh-TW_18998352.wav,119084,我也非常重視
common_voice_zh-TW_18998342.wav,98348,只要做出成績
common_voice_zh-TW_18998323.wav,153644,有兩個方向値得大家思考
common_voice_zh-TW_18998367.wav,84524,主動善盡告知義務
common_voice_zh-TW_18998357.wav,103724,承恩生日快樂！
common_voice_zh-TW_18998358.wav,84524,有不同的意見
common_voice_zh-TW_18998376.wav,121388,考量由何人與會較為適宜
common_voice_zh-TW_18998390.wav,122924,我想這次朝野應大團結
common_voice_zh-TW_18998402.wav,109868,將再積極交涉
common_voice_zh-TW_18998409.wav,98348,必要時可以表明立場
common_voice_zh-TW_18998403.wav,103724,下一個明天
common_voice_zh-TW_18998407.wav,113708,今天可直接進入議題的討論
common_voice_zh-TW_18998434.wav,130604,記得明天交兩百元
common_voice_zh-TW_18998445.wav,129068,今天我們開全國司法改革籌備會
common_voice_zh-TW_18998461.wav,103724,還可以在適當時機提出
common_voice_zh-TW_18998459.wav,75308,中央與地方
common_voice_zh-TW_18998452.wav,107564,凡對本此有異議者
common_voice_zh-TW_18998458.wav,113708,採用最大公約數來解決問題
common_voice_zh-TW_18998457.wav,103724,大家儘快提出來討論
common_voice_zh-TW_18998464.wav,126764,總共能夠容納一百二十人
common_voice_zh-TW_18998470.wav,84524,請至網站查詢
common_voice_zh-TW_18998469.wav,86828,國立中央圖書館
common_voice_zh-TW_18998474.wav,94508,排在第二順位先來解決
common_voice_zh-TW_18998462.wav,107564,目前已提高罰款金額
common_voice_zh-TW_18998505.wav,102188,如果各位想要發言的話
common_voice_zh-TW_18998492.wav,107564,如有結論亦請提出研究
common_voice_zh-TW_18998490.wav,113708,如僅是整理可能無法溝通
common_voice_zh-TW_19866039.wav,76844,拉不下臉
common_voice_zh-TW_19866040.wav,140588,一點都沒有代表對方有比你多好
common_voice_zh-TW_19866042.wav,107564,則是遍地馥郁芬芳
common_voice_zh-TW_18998515.wav,113708,立法院審預算臨時改期
common_voice_zh-TW_19866038.wav,111404,造價未合理反應於價格
common_voice_zh-TW_19866348.wav,76844,昨天也在看
common_voice_zh-TW_19866349.wav,119084,剛剛請我們發文給銀行
common_voice_zh-TW_19866416.wav,106028,你不就是想要我的錢嗎
common_voice_zh-TW_19866417.wav,69164,確定之比率
common_voice_zh-TW_19866351.wav,126764,我家巷口屌打鼎泰豐
common_voice_zh-TW_19866350.wav,113708,滿室梅香撲鼻而來
common_voice_zh-TW_19866437.wav,107564,小三小四小七小八
common_voice_zh-TW_19866439.wav,145964,當群組裡傳來可疑的訊息時
common_voice_zh-TW_19866442.wav,171308,也經由中研院史語所等單位協力採集
common_voice_zh-TW_19866441.wav,86828,本案負擔比例
common_voice_zh-TW_19866478.wav,79148,都行，沒差
common_voice_zh-TW_19866476.wav,94508,據法律團隊的意見
common_voice_zh-TW_19866482.wav,102188,我想我們都是好人
common_voice_zh-TW_19866481.wav,113708,來呈現所有人的光譜
common_voice_zh-TW_19866483.wav,165164,在世界重新思考政府治理的此時
common_voice_zh-TW_19866480.wav,90668,卸任十五天前
common_voice_zh-TW_19866484.wav,73004,意外的是
common_voice_zh-TW_19866922.wav,138284,讓投入創新的人盡情實驗
common_voice_zh-TW_19866939.wav,92204,有相同疑慮的家長們
common_voice_zh-TW_19866930.wav,99884,有點看不懂是在做啥
common_voice_zh-TW_19866933.wav,96044,有空從頭看到尾吧！
common_voice_zh-TW_19866942.wav,106028,行政訴訟程序中
common_voice_zh-TW_19866941.wav,80684,演算法需要
common_voice_zh-TW_19866957.wav,102188,刑法第五十九條
common_voice_zh-TW_19965894.wav,129068,擊倒語言對我們智慧的蠱惑
common_voice_zh-TW_19965892.wav,153644,站在搜集的立場來說不無小補呀
common_voice_zh-TW_19966224.wav,213548,從服裝、道具、舞臺裝置到人物塑造
common_voice_zh-TW_19966225.wav,106028,台灣再不加點油
common_voice_zh-TW_19966226.wav,107564,竟然還是如此模糊
common_voice_zh-TW_19966223.wav,113708,因為頻道不是開放式
common_voice_zh-TW_19966246.wav,140588,請載明於計畫書適當章節
common_voice_zh-TW_19966242.wav,140588,身為一個公民我們是否能幫幫忙
common_voice_zh-TW_19966244.wav,102188,所以只會看到一個
common_voice_zh-TW_19966265.wav,69164,也太冷清了
common_voice_zh-TW_19966243.wav,126764,應記載及不得記載事項
common_voice_zh-TW_19966245.wav,106028,那跟他的過往衝突
common_voice_zh-TW_19966304.wav,73004,貢獻所長
common_voice_zh-TW_19966302.wav,157484,律師、工程師、大老闆、老師什麼的
common_voice_zh-TW_19966288.wav,84524,那只是證明了
common_voice_zh-TW_19966303.wav,103724,所以這人是惡意的
common_voice_zh-TW_19966340.wav,152108,在讓孩子們認識不同性別氣質的人
common_voice_zh-TW_18735125.wav,97580,除了托育、托幼以外
common_voice_zh-TW_18735115.wav,118316,採用最大公約數來解決問題
common_voice_zh-TW_18735128.wav,92972,臨時用水執照
common_voice_zh-TW_18735124.wav,79916,市府團隊總辭
common_voice_zh-TW_18735140.wav,79148,應採多少比率
common_voice_zh-TW_18735148.wav,110636,相對不利之差別待遇
common_voice_zh-TW_18735144.wav,102956,經營者應該訂立書面契約
common_voice_zh-TW_18735142.wav,91436,如果大家認為非解決不可
common_voice_zh-TW_18735147.wav,88364,籌備會下完結論
common_voice_zh-TW_19966289.wav,109868,我贊成只要一個人即可
common_voice_zh-TW_18735146.wav,110636,把重要的工作耽擱下來
common_voice_zh-TW_18735163.wav,86060,供給將來分組參考
common_voice_zh-TW_18735162.wav,82220,剛出永安捷運站
common_voice_zh-TW_18735145.wav,104492,讓住戶瞭解計畫內容
common_voice_zh-TW_18735157.wav,81452,要是妳不願意花錢買
common_voice_zh-TW_18735154.wav,116012,所以也希望帶一二位來列席
common_voice_zh-TW_18735161.wav,98348,後續作為爭議處理參考
common_voice_zh-TW_18735170.wav,66092,確認安裝意願
common_voice_zh-TW_18735168.wav,90668,需動用法務部的人員
common_voice_zh-TW_18735160.wav,113708,改建可申請容積獎勵
common_voice_zh-TW_18735158.wav,78380,昨天看到這則新聞
common_voice_zh-TW_18735172.wav,98348,現場參加人數創下紀錄
common_voice_zh-TW_18735174.wav,125996,還是包括民間人士社會賢達在内
common_voice_zh-TW_18735178.wav,72236,所有的資源
common_voice_zh-TW_18735175.wav,78380,僅做一宣示
common_voice_zh-TW_18735180.wav,70700,但這幾個字
common_voice_zh-TW_18735176.wav,99884,南部現在應該天氣很熱吧？
common_voice_zh-TW_18735173.wav,114476,我個人認為沒有必要設立很多組
common_voice_zh-TW_18735181.wav,72236,吃什麼啊？
common_voice_zh-TW_18735185.wav,116780,所以必須以效率為主要的思考中心
common_voice_zh-TW_18735183.wav,112940,直接溝通是最有效的方式
common_voice_zh-TW_18735186.wav,98348,法官是社會公正的人士
common_voice_zh-TW_18735194.wav,74540,我們希望解決問題
common_voice_zh-TW_18735195.wav,74540,纜線地下化
common_voice_zh-TW_18735192.wav,132140,必須將當日的工作進行完畢才能散會
common_voice_zh-TW_18735196.wav,79148,維護民眾權益
common_voice_zh-TW_18735198.wav,82988,八年前這裡還是臺北縣
common_voice_zh-TW_18735193.wav,90668,回到家大概七點多吧
common_voice_zh-TW_18735200.wav,58412,副組長多一點
common_voice_zh-TW_18735201.wav,103724,纜線標章及相關計畫
common_voice_zh-TW_18735203.wav,108332,新北市政府經濟發展局
common_voice_zh-TW_18735205.wav,72236,真他媽的太帥了！
common_voice_zh-TW_18735202.wav,111404,在整個全國的結構上
common_voice_zh-TW_18735208.wav,79916,謝謝家豪媽媽
common_voice_zh-TW_18735212.wav,86828,感恩新北市民的付託
common_voice_zh-TW_18735210.wav,89900,叫一堆人來排排坐
common_voice_zh-TW_18735211.wav,89900,至於為什麼開這個會
common_voice_zh-TW_18735199.wav,64556,把大家的資料彙整
common_voice_zh-TW_18735213.wav,85292,永和區地下水品質監測
common_voice_zh-TW_18735219.wav,79148,罵夠了沒？
common_voice_zh-TW_18735222.wav,83756,第八十七條規定
common_voice_zh-TW_18735225.wav,83756,建議名稱改為資料整理
common_voice_zh-TW_18735226.wav,58412,我們已經上工
common_voice_zh-TW_18735223.wav,92204,有兩個方向値得大家思考
common_voice_zh-TW_17585221.wav,79148,覺得有點無聊
common_voice_zh-TW_18735228.wav,82988,請提供三家估價報告書
common_voice_zh-TW_17585213.wav,59180,防治少年犯罪
common_voice_zh-TW_17585207.wav,89132,便往屋裡走進
common_voice_zh-TW_17585222.wav,80684,所以就是個工具人嘛
common_voice_zh-TW_17585273.wav,66860,以滿足居民的心靈
common_voice_zh-TW_17585271.wav,66092,還是很喜歡我跟她聊天
common_voice_zh-TW_17585324.wav,134444,在人生有重大轉折之際
common_voice_zh-TW_17585290.wav,61484,五巷三十六號
common_voice_zh-TW_17585408.wav,106796,無法避免的她又被痛打了一頓
common_voice_zh-TW_17585419.wav,125228,鹽月桃甫來台
common_voice_zh-TW_17585450.wav,93740,不一定會站在我們這邊
common_voice_zh-TW_17585446.wav,91436,於上班時間親洽辦公室
common_voice_zh-TW_17585454.wav,82220,一起來大啖語音應用
common_voice_zh-TW_17585455.wav,57644,你為什麼不回家？
common_voice_zh-TW_17585451.wav,71468,她還是拒絕了
common_voice_zh-TW_17585449.wav,93740,直到今日都沒有中斷
common_voice_zh-TW_17585481.wav,109100,想找到休息的地點
common_voice_zh-TW_17585493.wav,91436,跨世紀市政建設藍圖
common_voice_zh-TW_17585489.wav,54572,啊～
common_voice_zh-TW_17585779.wav,140588,夢醒之後正在恍神之中
common_voice_zh-TW_17407776.wav,172844,持續針對危險建築進行盤點
common_voice_zh-TW_17407783.wav,82988,繞去買羽絨衣
common_voice_zh-TW_17407781.wav,86828,一位小姐跑來
common_voice_zh-TW_17407791.wav,113708,都對這幅畫留下了深刻的印象
common_voice_zh-TW_17407794.wav,126764,讓我坐在妳身旁，肩並著肩
common_voice_zh-TW_17407811.wav,115244,新筆電看起來性能也沒差很多
common_voice_zh-TW_17407813.wav,75308,感情與事業
common_voice_zh-TW_17407835.wav,86828,事情終究還沒解決
common_voice_zh-TW_17407823.wav,63788,完全不尊重
common_voice_zh-TW_17407847.wav,96044,在機場找了一段時間
common_voice_zh-TW_17407853.wav,76844,她說大舅舅很孝順
common_voice_zh-TW_17407867.wav,76844,恐懼心痛的時刻
common_voice_zh-TW_17407882.wav,113708,在沙漠之中的甘泉也被飲盡
common_voice_zh-TW_17407881.wav,76844,與會者不同的觀點
common_voice_zh-TW_17407883.wav,76844,知道又不小心說錯話了
common_voice_zh-TW_17407884.wav,52268,積體電路
common_voice_zh-TW_17407891.wav,82988,婦女欲重返職場時
common_voice_zh-TW_17407892.wav,98348,像在黑暗中看見一線光芒
common_voice_zh-TW_17407904.wav,75308,一樓當倉庫用
common_voice_zh-TW_17407894.wav,86828,無法以佃農身分參加農保
common_voice_zh-TW_17484016.wav,91436,希望不是只有單方面的努力
common_voice_zh-TW_17484021.wav,122924,令他訝異的是她還活著
common_voice_zh-TW_17484045.wav,95276,市府是一直都有在做
common_voice_zh-TW_17484046.wav,125996,她也希望她能平平安安地長大
common_voice_zh-TW_17484056.wav,97580,他們都十分高興
common_voice_zh-TW_17484018.wav,59948,社遊取消了？
common_voice_zh-TW_17484059.wav,73772,不要擔心啦
common_voice_zh-TW_17484066.wav,139820,無法避免的她又被痛打了一頓
common_voice_zh-TW_17484070.wav,101420,直到今日都沒有中斷
common_voice_zh-TW_17484087.wav,107564,事情多起來就容易亂
common_voice_zh-TW_17484090.wav,106796,步伐踉蹌險些跌倒在地
common_voice_zh-TW_17484093.wav,98348,提早布局放眼未來
common_voice_zh-TW_17484096.wav,66092,很多事情
common_voice_zh-TW_17484088.wav,84524,借兩萬塊給她應急
common_voice_zh-TW_17484102.wav,82220,病情每下愈況
common_voice_zh-TW_17402420.wav,154412,你晶瑩的目光不再流淚
common_voice_zh-TW_17402442.wav,215084,餐桌上有滿滿一大鍋肉燥
common_voice_zh-TW_17420232.wav,82220,對罹難者家屬
common_voice_zh-TW_17431035.wav,120620,我只知道他的身份
common_voice_zh-TW_17431039.wav,96044,心裡雀躍無比
common_voice_zh-TW_17441999.wav,92204,補助企業僱用
common_voice_zh-TW_17442011.wav,79916,聽到這消息
common_voice_zh-TW_17442009.wav,108332,總統就政策急轉彎
common_voice_zh-TW_17442013.wav,72236,奶奶的離去
common_voice_zh-TW_17636447.wav,69164,剛才那個女人
common_voice_zh-TW_17636483.wav,126764,要去自己該去的地方
common_voice_zh-TW_17636466.wav,162092,北市就服處臺北青年職涯發展中心
common_voice_zh-TW_17636504.wav,78380,會建議他們合作
common_voice_zh-TW_17636503.wav,98348,我這裡沒有多餘的床
common_voice_zh-TW_17636494.wav,88364,他決定要做生意
common_voice_zh-TW_18703750.wav,103724,在既有的基礎上
common_voice_zh-TW_18703743.wav,141356,信託費用會由參與者自行負擔
common_voice_zh-TW_18703748.wav,129836,還是有一些不盡人意的地方
common_voice_zh-TW_18703746.wav,87596,雲散了一些
common_voice_zh-TW_18703754.wav,89132,不斷自我挑戰
common_voice_zh-TW_18703744.wav,114476,提昇自製節目品質
common_voice_zh-TW_18703749.wav,161324,今天我們開全國司法改革籌備會
common_voice_zh-TW_18703739.wav,125996,未滿十八歲請勿觀賞
common_voice_zh-TW_18703760.wav,124460,任何性傾向都是正常的
common_voice_zh-TW_18703759.wav,102188,有牴觸憲法之疑慮
common_voice_zh-TW_18703757.wav,87596,尤其著重了解
common_voice_zh-TW_18703755.wav,110636,謝謝老師的細心叮嚀
common_voice_zh-TW_18703764.wav,85292,不在此限
common_voice_zh-TW_18703767.wav,101420,共同維護市容整潔
common_voice_zh-TW_18703789.wav,92972,針對急迫議題
common_voice_zh-TW_18703791.wav,73772,因為都屬於大家
common_voice_zh-TW_18703790.wav,89132,為了新竹市民
common_voice_zh-TW_18703784.wav,108332,保護部分都有加以保護
common_voice_zh-TW_18703786.wav,90668,每星期三發行
common_voice_zh-TW_18703796.wav,89900,我也睡太久了
common_voice_zh-TW_18703797.wav,106796,才會迎向前來
common_voice_zh-TW_18703799.wav,124460,維護基本倫理秩序
common_voice_zh-TW_18762098.wav,103724,就職演說
common_voice_zh-TW_18762100.wav,82220,妹妹的同學
common_voice_zh-TW_18703801.wav,113708,收據留著，可以補件
common_voice_zh-TW_18762101.wav,119852,現在不是正在推動電腦化？
common_voice_zh-TW_18762104.wav,89132,成果榮獲國際大獎
common_voice_zh-TW_18762106.wav,84524,帳單沒寄到家裡嗎？
common_voice_zh-TW_18762109.wav,113708,成為被改革的對象而有所怨言
common_voice_zh-TW_18762154.wav,97580,計畫都是較長時間的
common_voice_zh-TW_18762159.wav,78380,下午就會先去訪視
common_voice_zh-TW_18703793.wav,97580,活動目前可能會取消
common_voice_zh-TW_18762152.wav,154412,還是包括民間人士社會賢達在内
common_voice_zh-TW_18762151.wav,86828,但這幾個字
common_voice_zh-TW_18762157.wav,117548,且對會議進行或許有所幫肋
common_voice_zh-TW_18778428.wav,81452,用表決方式
common_voice_zh-TW_18778443.wav,109100,不再是謊話連篇的社會
common_voice_zh-TW_18778434.wav,110636,猶如多頭馬車雜牌軍
common_voice_zh-TW_18762160.wav,79148,對形象恐怕有損
common_voice_zh-TW_18778445.wav,105260,一百零七年九月十一日
common_voice_zh-TW_18778442.wav,132908,這兩項問題似乎會糾葛在一起
common_voice_zh-TW_18778429.wav,96812,運作可以圓滿進行
common_voice_zh-TW_18778446.wav,110636,請到登記處進行登記
common_voice_zh-TW_18778444.wav,80684,她們可能忘了
common_voice_zh-TW_18778458.wav,119852,避免會議三天有所爭執
common_voice_zh-TW_18778455.wav,96044,個人認為最大的任務
common_voice_zh-TW_18778459.wav,89132,同性結婚權
common_voice_zh-TW_18778475.wav,86060,期末考停課
common_voice_zh-TW_18778462.wav,103724,藉由該場所宣示成果
common_voice_zh-TW_18778456.wav,89900,大家早安
common_voice_zh-TW_18778476.wav,92204,國立中央圖書館
common_voice_zh-TW_18778474.wav,105260,提供折扣優惠措施
common_voice_zh-TW_18778480.wav,88364,我正在海邊看夕陽
common_voice_zh-TW_17392371.wav,131372,小魯一想到可以被噓就好興奮歐
common_voice_zh-TW_18778478.wav,95276,請派出一名副組長
common_voice_zh-TW_17392354.wav,96812,遇到客戶跑來散步
common_voice_zh-TW_17392373.wav,81452,亞太經貿重鎮
common_voice_zh-TW_17392376.wav,111404,光是昨晚就已經滑倒三次
common_voice_zh-TW_17392382.wav,87596,靠著柺杖跌倒在地
common_voice_zh-TW_17392401.wav,76076,生活中的準則
common_voice_zh-TW_17400372.wav,59180,所以就是個工具人嘛
common_voice_zh-TW_17400370.wav,69932,於是他決定要做生意
common_voice_zh-TW_17805174.wav,90668,蘋果甜又便宜
common_voice_zh-TW_17805171.wav,71468,只是走路而已
common_voice_zh-TW_17805167.wav,80684,食物的問題怎麼辦？
common_voice_zh-TW_17805177.wav,86828,令人無法逃脫
common_voice_zh-TW_17805219.wav,85292,乖，很快就沒事了
common_voice_zh-TW_17805203.wav,56108,保護自己
common_voice_zh-TW_17805195.wav,81452,一開始以為來了
common_voice_zh-TW_17805204.wav,60716,參與的經過
common_voice_zh-TW_17805234.wav,79916,營運模式很有特色
common_voice_zh-TW_17805236.wav,93740,令他訝異的是她還活著
common_voice_zh-TW_17805244.wav,59948,不利於修改
common_voice_zh-TW_17805267.wav,69164,往七星公園
common_voice_zh-TW_17805246.wav,87596,她平安的長大了
common_voice_zh-TW_17805271.wav,109868,分享經驗勉勵青年
common_voice_zh-TW_17805304.wav,113708,社遊是喬最多人的時間
common_voice_zh-TW_17382798.wav,101420,聽到這消息
common_voice_zh-TW_17382801.wav,110636,她心裡隱隱覺得不妙
common_voice_zh-TW_17805303.wav,86828,了解更多情況
common_voice_zh-TW_17382841.wav,99116,她還是咬著牙站起身
common_voice_zh-TW_17382870.wav,146732,證明文件應經審查並妥善保存
common_voice_zh-TW_17382897.wav,111404,無法阻止地震發生
common_voice_zh-TW_17382928.wav,99116,她開始想搬回鄉下住
common_voice_zh-TW_17382963.wav,92972,有牡丹蝦
common_voice_zh-TW_17383004.wav,151340,賭場討債更加兇狠、更加惡劣
common_voice_zh-TW_17383014.wav,84524,抱持樂觀的態度
common_voice_zh-TW_17383075.wav,69164,賺了很多錢
common_voice_zh-TW_17383074.wav,88364,依規定每年申請
common_voice_zh-TW_17383140.wav,63020,銀行裡面
common_voice_zh-TW_17383133.wav,113708,下班公車要等四十分鐘
common_voice_zh-TW_17383152.wav,75308,讓外婆住小公寓
common_voice_zh-TW_17383168.wav,96044,於是他決定要做生意
common_voice_zh-TW_17383171.wav,80684,了解更多情況
common_voice_zh-TW_17383180.wav,101420,準備中午要煮的菜
common_voice_zh-TW_17383201.wav,116780,經過接近一年的治療
common_voice_zh-TW_17428812.wav,84524,資金管理等技術
common_voice_zh-TW_17428838.wav,88364,希望你能改變心意
common_voice_zh-TW_17429031.wav,122924,公車要等四十分鐘
common_voice_zh-TW_17429059.wav,126764,帶雙親前往澳門輸到脫褲
common_voice_zh-TW_17429077.wav,171308,台北數位產業園區於六月底正式營運
common_voice_zh-TW_17429060.wav,129068,她直覺認為別再待下去比較好
common_voice_zh-TW_17429076.wav,99884,邀集相關專家學者
common_voice_zh-TW_17429111.wav,115244,福壽街優質職缺
common_voice_zh-TW_17429151.wav,92204,無法阻止地震發生
common_voice_zh-TW_17429147.wav,86828,我們也感同身受
common_voice_zh-TW_17429159.wav,94508,愚民就是被收割
common_voice_zh-TW_17429164.wav,113708,於上班時間親洽辦公室
common_voice_zh-TW_17429212.wav,113708,令他訝異的是她還活著
common_voice_zh-TW_17389889.wav,134444,咖啡好喝，點心也很好吃
common_voice_zh-TW_17389904.wav,107564,四個小孩外出買東西
common_voice_zh-TW_17411999.wav,73004,沒有多餘的位子
common_voice_zh-TW_17412007.wav,79148,預計要花兩年的時間
common_voice_zh-TW_17412006.wav,98348,新筆電看起來性能也沒差很多
common_voice_zh-TW_17412024.wav,76844,像是坐雲霄飛車
common_voice_zh-TW_17412033.wav,117548,樓地板面積達五十四萬平方公尺
common_voice_zh-TW_17412031.wav,57644,她笑了一下
common_voice_zh-TW_17428654.wav,88364,也放聲大哭
common_voice_zh-TW_17412041.wav,79148,初次申請工作證明
common_voice_zh-TW_17428655.wav,73004,不知道究竟要什麼
common_voice_zh-TW_17428663.wav,79148,身上便受到重重一擊
common_voice_zh-TW_17428660.wav,59948,這到底是不是個笑話
common_voice_zh-TW_17428668.wav,49964,建立資料庫
common_voice_zh-TW_17428675.wav,69164,一位小姐跑來
common_voice_zh-TW_17428685.wav,96044,號召高三畢業生現場面試
common_voice_zh-TW_17428688.wav,106028,之前欠的錢還沒還完
common_voice_zh-TW_19485284.wav,88364,很快就會在選舉中產生
common_voice_zh-TW_19485259.wav,98348,剛剛請我們發文給銀行
common_voice_zh-TW_19485260.wav,67628,偶然發現
common_voice_zh-TW_19485262.wav,88364,經驗讓我看見
common_voice_zh-TW_19485264.wav,82988,納入共同負擔項目
common_voice_zh-TW_19485263.wav,69164,罄竹難書
common_voice_zh-TW_19485266.wav,92204,與她的理念一拍即合
common_voice_zh-TW_19485273.wav,107564,這一百萬花不完，今晚不准回家
common_voice_zh-TW_19485268.wav,65324,任何情勢
common_voice_zh-TW_19485269.wav,86828,財政及預算辦法
common_voice_zh-TW_19485265.wav,99884,大家都以為自己才是對的
common_voice_zh-TW_19485275.wav,98348,更蘊含極高的商業價值
common_voice_zh-TW_19485270.wav,107564,數位經濟法規調適平台
common_voice_zh-TW_19485281.wav,119084,因為許多人都病了沒藥醫
common_voice_zh-TW_19485292.wav,130604,超脫了以往數人頭、非贏即輸的做法
common_voice_zh-TW_19485307.wav,92204,一般上班族的午餐時間
common_voice_zh-TW_19485306.wav,57644,還能放寬
common_voice_zh-TW_19485286.wav,213548,牛仔褲為美國最初為加州淘金工人所設計的
common_voice_zh-TW_19485294.wav,61484,這樣的設計
common_voice_zh-TW_19485289.wav,99884,與會者以及學者專家所提意見
common_voice_zh-TW_19485300.wav,129068,集中力量，以維持國際和平及安全
common_voice_zh-TW_19485297.wav,98348,我相信這會成為未來的示範
common_voice_zh-TW_19485296.wav,63788,目前的法規
common_voice_zh-TW_19485291.wav,80684,但不合理的部份
common_voice_zh-TW_19485295.wav,65324,不過我覺得
common_voice_zh-TW_19485305.wav,96044,堅持理念，逐漸站穩腳步
common_voice_zh-TW_19485309.wav,52268,昨天也在看
common_voice_zh-TW_19485308.wav,84524,如果原影片沒有授權宣告
common_voice_zh-TW_19485299.wav,67628,卸任十五天前
common_voice_zh-TW_19485316.wav,82988,每月每坪六百元的依據
common_voice_zh-TW_19485319.wav,69164,難怪沒有人用
common_voice_zh-TW_19485320.wav,109868,農民銷售平均每公斤只有十元
common_voice_zh-TW_19485327.wav,94508,往往自己的心魔
common_voice_zh-TW_19485315.wav,90668,工程費依臺北市原則辦理
common_voice_zh-TW_19485323.wav,109868,看到很廢的文章的時候
common_voice_zh-TW_19485326.wav,107564,除第十二條所規定外
common_voice_zh-TW_19485330.wav,115244,行政機關不受理人民的申請案
common_voice_zh-TW_19485353.wav,76844,領取補償的金額
common_voice_zh-TW_19485357.wav,86828,拿刀揮舞的成年人
common_voice_zh-TW_19485359.wav,75308,我們也會一併通知
common_voice_zh-TW_19485355.wav,69164,演算法需要
common_voice_zh-TW_19485362.wav,86828,開放讓民眾一起討論
common_voice_zh-TW_19485364.wav,121388,除了一目了然地呈現不同意見
common_voice_zh-TW_19485356.wav,103724,是否符合本市都市更新規定
common_voice_zh-TW_19485360.wav,115244,但絕對要有讓人發表意見的機會
common_voice_zh-TW_19485374.wav,67628,免徵地價稅
common_voice_zh-TW_19485335.wav,111404,大會每年應舉行常會
common_voice_zh-TW_19485372.wav,82988,安全理事會之推薦
common_voice_zh-TW_19485334.wav,88364,二十四小時等於一天
common_voice_zh-TW_17585466.wav,106028,要懂得怎麼隱藏身份
common_voice_zh-TW_17585486.wav,110636,希望不是只有單方面的努力
common_voice_zh-TW_17585488.wav,95276,不能讓你進來
common_voice_zh-TW_17587439.wav,132140,今年所有的活動都結束啦
common_voice_zh-TW_17587437.wav,116780,一杯才台幣六十五
common_voice_zh-TW_17587456.wav,93740,埋伏了好多天
common_voice_zh-TW_17587453.wav,90668,鹽月桃甫來台
common_voice_zh-TW_17587446.wav,118316,在人生有重大轉折之際
common_voice_zh-TW_17587445.wav,93740,她心裡隱隱覺得不妙
common_voice_zh-TW_17587452.wav,141356,討厭我給她取的名字
common_voice_zh-TW_17587463.wav,109868,邀集相關專家學者
common_voice_zh-TW_17587472.wav,86828,你為什麼不回家？
common_voice_zh-TW_17587476.wav,109868,我都腿軟了
